8.21,123.13,163.76,5,5,totallyDone,0,9:00 am,4
NaN,0,0,none,none,cancelled,0,9:00 am,0
NaN,0,0,none,none,cancelled,0,9:00 am,0
4.8,72.02,95.78,5,5,totallyDone,3,6:00 pm,7
5.31,79.61,105.89,5,5,totallyDone,0,5:30 pm,1
NaN,0,0,none,none,cancelled_Admin,6,4:00 pm,12
5.64,84.53,112.43,5,5,totallyDone,1,4:00 pm,3
6.18,92.69,123.28,5,5,totallyDone,0,4:00 pm,3
NaN,0,0,none,none,cancelled,0,7:00 am,0
NaN,0,0,none,none,cancelled,0,7:00 am,0
5.95,89.26,118.72,4,5,totallyDone,0,7:00 am,1
6.25,93.71,124.63,4,5,totallyDone,0,7:00 am,3
6.58,98.67,131.24,3,5,totallyDone,0,4:00 pm,3
8.34,125.09,166.37,5,5,totallyDone,4,2:00 pm,7
NaN,0,0,none,none,cancelled,0,2:00 pm,0
NaN,0,0,none,none,cancelled,0,2:00 pm,0
NaN,0,0,none,none,cancelled,0,2:00 pm,0
NaN,0,0,none,none,cancelled,0,2:00 pm,0
NaN,0,0,none,none,cancelled,0,12:00 pm,2
NaN,0,0,none,none,cancelled,0,12:00 pm,1
4.02,60.26,80.15,5,5,totallyDone,1,1:00 pm,2
NaN,0,0,none,none,cancelled,1,1:00 pm,0
NaN,0,0,none,none,cancelled,1,1:00 pm,0
4.07,61.01,81.14,5,5,totallyDone,2,1:00 pm,5
NaN,0,0,none,none,cancelled,1,1:00 pm,0
4,60.06,79.88,4,5,totallyDone,2,12:00 pm,4
2.73,60,79.8,4,5,totallyDone,0,10:00 am,1
4.09,61.42,81.69,4,5,totallyDone,2,4:00 pm,4
4.43,66.45,88.38,5,5,totallyDone,2,3:30 pm,4
NaN,0,0,none,none,cancelled_Admin,1,7:40 am,3
NaN,0,0,none,none,cancelled_Admin,0,10:35 am,1
2.45,60,79.8,5,5,totallyDone,0,12:15 pm,1
5,75,99.75,5,5,totallyDone,0,3:30 pm,1
